date,rain_mm,precip_mm,snow_mm,temp_mean_c,temp_max_c,temp_min_c,wind_max_kmh,gust_max_kmh
2023-01-05,0.7,0.7,0.0,10.1,11.2,8.9,25.1,50.8
2023-01-06,0.9,0.9,0.0,10.6,11.8,9.6,25.7,49.0
2023-01-07,0.6,0.6,0.0,10.0,11.9,8.2,25.9,49.3
2023-01-08,1.3,1.3,0.0,9.0,10.7,7.6,25.1,49.3
2023-01-09,2.5,2.5,0.0,6.7,8.2,4.7,26.3,49.7
2023-01-10,4.2,4.2,0.0,5.4,9.4,3.0,29.0,54.7
2023-01-11,5.8,5.8,0.0,9.9,11.1,8.3,32.6,62.3
2023-01-12,29.9,29.9,0.0,9.5,10.7,8.4,35.3,68.0
2023-01-13,1.8,1.8,0.0,8.3,9.9,7.1,34.5,69.8
2023-01-14,10.3,10.3,0.0,8.5,11.6,5.3,34.8,67.7
2023-01-15,1.1,1.1,0.0,6.4,9.0,5.2,37.5,79.6
2023-01-16,7.7,9.0,0.91,4.6,6.4,3.0,25.3,48.2
2023-01-17,0.7,2.7,1.4,0.4,3.5,-3.4,23.7,45.0
2023-01-18,0.0,0.0,0.0,-0.4,3.6,-3.0,18.6,35.3
2023-01-19,0.5,4.2,2.59,1.3,4.2,-1.0,22.3,41.8
2023-01-20,0.3,7.9,5.32,0.0,2.0,-1.4,16.0,32.4
2023-01-21,0.0,0.0,0.0,-0.5,1.8,-2.5,15.6,31.7
2023-01-22,0.0,0.0,0.0,0.3,1.3,-1.4,16.5,31.3
2023-01-23,0.0,0.0,0.0,2.2,3.9,0.9,13.3,28.4
2023-01-24,0.0,0.0,0.0,2.0,2.8,0.0,12.5,27.4
2023-01-25,0.0,0.0,0.0,-0.6,0.3,-1.6,8.6,19.1
2023-01-26,0.9,1.2,0.21,1.5,5.7,-1.4,14.8,27.0
2023-01-27,0.2,0.2,0.0,3.4,4.7,2.0,19.8,41.0
2023-01-28,0.0,0.0,0.0,1.3,2.7,-1.2,11.3,23.0
2023-01-29,0.0,0.0,0.0,1.2,3.7,-1.4,21.6,40.7
2023-01-30,1.5,1.5,0.0,5.9,7.8,3.1,30.0,67.0
2023-01-31,0.8,0.8,0.0,4.7,7.4,1.6,28.5,58.7
2023-02-01,1.0,1.0,0.0,5.9,7.9,4.0,34.2,70.2
2023-02-02,0.8,0.8,0.0,7.6,8.8,6.3,29.3,56.5
2023-02-03,0.3,0.3,0.0,8.9,9.9,8.0,25.9,49.7
2023-02-04,1.1,1.1,0.0,7.3,9.1,5.7,12.8,26.3
2023-02-05,1.7,1.7,0.0,6.3,7.8,3.3,29.2,61.6
2023-02-06,0.1,0.1,0.0,2.0,6.7,-2.0,11.1,24.1
2023-02-07,0.0,0.0,0.0,0.3,4.9,-4.2,9.7,19.4
2023-02-08,0.0,0.0,0.0,-0.1,6.5,-4.7,10.8,19.1
2023-02-09,0.0,0.0,0.0,1.1,5.2,-2.8,12.7,26.3
2023-02-10,0.0,0.0,0.0,3.8,7.8,-0.2,19.3,38.5
2023-02-11,0.1,0.1,0.0,6.3,8.6,3.6,17.2,33.1
2023-02-12,0.0,0.0,0.0,7.0,9.0,5.5,8.1,14.4
2023-02-13,0.0,0.0,0.0,6.0,12.1,0.9,9.0,15.8
2023-02-14,0.0,0.0,0.0,5.1,12.1,1.0,8.8,14.4
2023-02-15,0.0,0.0,0.0,5.3,12.4,-0.1,12.2,27.0
2023-02-16,2.5,2.5,0.0,7.1,10.9,4.1,20.4,38.2
2023-02-17,0.4,0.4,0.0,10.8,12.6,9.4,33.0,65.9
2023-02-18,1.1,1.1,0.0,10.2,10.7,9.6,29.4,58.7
2023-02-19,2.1,2.1,0.0,8.7,10.3,4.8,23.9,46.1
2023-02-20,0.1,0.1,0.0,7.1,9.4,4.6,28.2,53.6
2023-02-21,0.0,0.0,0.0,7.1,8.4,4.3,16.8,31.7
2023-02-22,2.6,2.6,0.0,6.6,12.9,2.2,13.7,27.7
2023-02-23,5.1,5.1,0.0,7.9,9.8,6.7,13.2,26.3
2023-02-24,2.8,2.8,0.0,4.0,6.3,0.3,20.0,40.7
2023-02-25,0.7,0.7,0.0,3.5,6.6,0.1,20.9,41.8
2023-02-26,0.0,0.0,0.0,1.1,4.6,-2.0,22.3,45.4
2023-02-27,0.0,0.0,0.0,1.0,5.2,-3.2,18.9,41.8
2023-02-28,0.0,0.0,0.0,0.9,5.2,-2.2,21.0,42.8
2023-03-01,0.0,0.0,0.0,0.8,6.1,-3.5,15.1,32.0
2023-03-02,0.0,0.0,0.0,2.7,8.8,-1.5,14.2,30.6
2023-03-03,0.0,0.0,0.0,2.1,6.2,-1.5,13.0,27.7
2023-03-04,0.1,0.1,0.0,4.8,7.3,1.5,15.6,31.0
2023-03-05,0.9,0.9,0.0,4.0,5.8,2.7,12.7,27.0
2023-03-06,1.1,1.2,0.07,3.4,6.2,1.0,24.0,45.4
2023-03-07,16.3,17.2,0.63,3.1,4.6,1.2,24.4,46.1
2023-03-08,3.0,10.1,4.97,1.2,3.2,0.0,19.8,40.3
2023-03-09,7.6,7.6,0.0,4.0,9.8,1.0,21.8,41.8
2023-03-10,10.8,12.5,1.19,7.0,10.3,0.6,34.9,69.8
2023-03-11,0.0,0.0,0.0,1.8,6.7,-2.6,16.5,35.3
2023-03-12,0.3,0.3,0.0,6.9,12.0,-0.1,29.6,57.6
2023-03-13,3.7,3.7,0.0,12.8,16.7,9.8,38.3,79.9
2023-03-14,4.8,4.8,0.0,7.6,11.8,2.1,26.1,51.5
2023-03-15,1.3,2.1,0.56,4.2,8.1,1.2,17.9,33.8
2023-03-16,0.7,0.7,0.0,7.7,13.3,2.1,19.9,40.7
2023-03-17,0.0,0.0,0.0,11.8,17.5,7.5,15.4,29.9
2023-03-18,1.7,1.7,0.0,11.9,15.1,8.6,20.0,38.5
2023-03-19,1.3,1.3,0.0,10.4,14.2,7.5,14.9,30.6
2023-03-20,3.1,3.1,0.0,7.3,9.4,4.4,19.7,42.1
2023-03-21,0.3,0.3,0.0,10.9,13.9,8.3,25.7,51.8
2023-03-22,2.8,2.8,0.0,10.5,11.9,9.1,29.3,58.3
2023-03-23,3.5,3.5,0.0,12.5,15.1,10.6,29.0,64.4
2023-03-24,8.0,8.0,0.0,11.4,12.9,8.5,27.9,60.5
2023-03-25,5.1,5.1,0.0,9.2,11.1,7.9,40.2,77.8
2023-03-26,11.2,11.2,0.0,7.0,8.4,5.8,18.7,38.5
2023-03-27,1.2,1.3,0.07,4.2,7.5,1.5,20.6,46.4
2023-03-28,1.4,1.4,0.0,3.8,9.7,-1.6,17.1,35.3
2023-03-29,0.3,0.3,0.0,10.2,15.7,4.9,20.4,40.0
2023-03-30,2.9,2.9,0.0,13.3,15.4,10.4,30.8,63.4
2023-03-31,11.4,11.4,0.0,10.9,13.6,9.4,30.4,67.0
2023-04-01,15.2,15.2,0.0,9.2,10.3,8.5,28.3,55.4
2023-04-02,1.4,1.4,0.0,6.2,9.3,2.8,20.6,42.5
2023-04-03,0.0,0.0,0.0,4.3,8.8,0.2,20.0,42.5
2023-04-04,0.0,0.0,0.0,3.9,9.3,-2.5,11.2,25.6
2023-04-05,0.0,0.0,0.0,4.8,11.1,-1.1,8.7,16.6
2023-04-06,5.2,5.2,0.0,5.5,8.1,1.5,18.6,35.3
2023-04-07,2.1,2.1,0.0,8.3,10.1,6.9,15.8,32.0
2023-04-08,0.5,0.5,0.0,9.2,13.9,5.6,10.3,25.2
2023-04-09,0.0,0.0,0.0,10.1,15.2,5.2,9.8,25.2
2023-04-10,3.4,3.4,0.0,11.0,16.5,6.2,23.1,46.8
2023-04-11,0.5,0.5,0.0,9.9,13.1,6.8,26.0,55.4
2023-04-12,12.0,12.0,0.0,8.9,12.4,7.2,22.0,50.0
2023-04-13,3.2,3.2,0.0,8.9,12.9,6.4,31.7,62.3
2023-04-14,0.1,0.1,0.0,8.3,14.5,1.9,14.2,32.0
2023-04-15,0.0,0.0,0.0,8.6,13.4,3.0,23.0,46.8
2023-04-16,0.9,0.9,0.0,9.1,11.2,7.4,15.5,31.3
2023-04-17,0.0,0.0,0.0,10.3,14.7,6.9,17.3,36.0
2023-04-18,0.0,0.0,0.0,9.4,12.8,4.7,21.3,44.3
2023-04-19,0.0,0.0,0.0,10.9,14.1,8.6,22.7,47.9
2023-04-20,3.5,3.8,0.21,7.8,10.6,5.4,23.1,46.4
2023-04-21,1.9,1.9,0.0,10.9,16.9,5.8,19.2,40.3
2023-04-22,2.8,2.8,0.0,10.9,17.5,5.1,19.2,46.1
2023-04-23,7.5,7.5,0.0,11.4,16.4,8.1,29.1,55.4
2023-04-24,14.9,14.9,0.0,8.7,10.9,5.7,29.2,58.3
2023-04-25,1.5,1.5,0.0,6.8,10.1,3.9,19.0,40.0
2023-04-26,0.2,0.2,0.0,5.5,9.7,0.0,7.4,20.9
2023-04-27,0.0,0.0,0.0,7.7,13.3,1.2,12.0,28.4
2023-04-28,10.6,10.6,0.0,12.0,16.8,7.6,23.5,49.3
2023-04-29,0.5,0.5,0.0,11.3,14.9,8.2,14.3,28.8
2023-04-30,0.0,0.0,0.0,11.5,17.0,5.3,13.0,30.6
2023-05-01,2.1,2.1,0.0,12.7,16.8,8.8,17.6,39.2
2023-05-02,0.0,0.0,0.0,9.9,13.1,6.1,15.3,30.6
2023-05-03,0.0,0.0,0.0,9.2,15.1,3.3,14.7,31.3
2023-05-04,0.0,0.0,0.0,14.4,21.9,6.9,17.9,37.4
2023-05-05,10.5,10.5,0.0,14.4,17.6,11.4,15.5,34.6
2023-05-06,0.9,0.9,0.0,14.7,20.1,8.4,10.6,23.4
2023-05-07,11.7,11.7,0.0,14.9,20.6,11.1,11.6,27.0
2023-05-08,0.9,0.9,0.0,15.1,20.2,10.8,10.5,26.3
2023-05-09,15.2,15.2,0.0,13.9,15.8,12.4,12.9,26.3
2023-05-10,7.3,7.3,0.0,13.0,16.6,10.7,18.1,38.5
2023-05-11,2.7,2.7,0.0,12.9,16.6,8.8,12.9,28.8
2023-05-12,12.9,12.9,0.0,14.7,20.0,11.4,19.1,44.3
2023-05-13,0.1,0.1,0.0,15.9,22.4,10.2,17.3,36.4
2023-05-14,0.0,0.0,0.0,15.0,20.8,9.3,13.5,26.6
2023-05-15,1.7,1.7,0.0,12.3,17.0,8.3,19.9,40.7
2023-05-16,0.4,0.4,0.0,10.7,14.2,6.4,19.8,41.4
2023-05-17,0.0,0.0,0.0,10.5,14.9,6.2,17.3,37.8
2023-05-18,0.0,0.0,0.0,10.2,15.1,4.9,12.5,29.5
2023-05-19,0.0,0.0,0.0,13.1,18.8,6.4,14.8,33.1
2023-05-20,0.0,0.0,0.0,15.3,19.6,10.1,22.5,46.8
2023-05-21,0.0,0.0,0.0,16.9,22.6,10.7,14.5,33.5
2023-05-22,0.9,0.9,0.0,17.2,21.4,12.5,18.2,37.8
2023-05-23,0.0,0.0,0.0,13.6,16.5,9.9,20.7,43.9
2023-05-24,0.4,0.4,0.0,10.9,15.6,4.8,15.2,32.4
2023-05-25,0.0,0.0,0.0,12.8,17.2,7.4,15.5,34.9
2023-05-26,0.0,0.0,0.0,12.7,18.0,6.8,18.8,38.5
2023-05-27,0.0,0.0,0.0,14.5,21.7,7.1,13.8,28.1
2023-05-28,0.0,0.0,0.0,16.5,22.8,9.2,20.5,38.5
2023-05-29,0.0,0.0,0.0,14.1,18.0,9.3,18.9,40.0
2023-05-30,0.0,0.0,0.0,13.9,20.7,7.9,19.2,39.6
2023-05-31,0.0,0.0,0.0,17.6,24.2,10.3,18.7,38.9
2023-06-01,0.0,0.0,0.0,14.5,20.1,9.1,19.1,39.6
2023-06-02,0.0,0.0,0.0,14.0,18.1,10.4,17.3,36.4
2023-06-03,0.0,0.0,0.0,16.8,21.9,11.6,19.0,41.0
2023-06-04,0.0,0.0,0.0,17.4,23.5,10.0,15.1,34.2
2023-06-05,0.0,0.0,0.0,17.3,23.9,10.3,16.8,35.6
2023-06-06,0.0,0.0,0.0,18.2,25.1,10.3,15.8,29.5
2023-06-07,0.1,0.1,0.0,18.2,23.0,12.9,16.7,34.6
2023-06-08,0.0,0.0,0.0,19.8,25.6,13.3,18.1,38.2
2023-06-09,0.0,0.0,0.0,22.8,28.8,15.7,19.5,41.8
2023-06-10,0.0,0.0,0.0,24.4,29.8,17.6,17.3,37.8
2023-06-11,0.0,0.0,0.0,25.0,30.0,18.7,18.0,39.6
2023-06-12,0.0,0.0,0.0,24.5,30.0,17.7,16.7,32.8
2023-06-13,0.0,0.0,0.0,22.8,27.5,17.0,16.2,36.7
2023-06-14,0.0,0.0,0.0,21.2,25.2,15.8,18.3,40.0
2023-06-15,0.0,0.0,0.0,21.4,26.7,14.1,15.3,29.5
2023-06-16,0.0,0.0,0.0,21.6,27.1,14.3,14.1,30.6
2023-06-17,0.0,0.0,0.0,21.3,27.9,11.8,11.5,26.6
2023-06-18,0.8,0.8,0.0,22.1,26.3,17.6,13.0,32.4
2023-06-19,0.0,0.0,0.0,22.0,26.6,17.4,18.6,38.5
2023-06-20,7.7,7.7,0.0,23.2,30.7,17.5,17.9,37.4
2023-06-21,0.0,0.0,0.0,21.8,26.2,17.6,15.2,34.2
2023-06-22,36.6,36.6,0.0,20.0,25.8,17.4,25.2,48.6
2023-06-23,0.9,0.9,0.0,20.0,25.0,14.8,15.7,32.4
2023-06-24,0.0,0.0,0.0,21.3,26.9,15.1,9.8,23.0
2023-06-25,0.0,0.0,0.0,23.8,30.9,15.6,12.8,28.4
2023-06-26,0.2,0.2,0.0,20.7,22.9,16.8,22.4,46.8
2023-06-27,0.2,0.2,0.0,18.5,22.3,14.4,17.2,37.1
2023-06-28,0.9,0.9,0.0,18.7,23.0,14.9,10.9,24.8
2023-06-29,0.5,0.5,0.0,20.1,23.7,17.3,16.6,35.6
2023-06-30,0.0,0.0,0.0,17.8,21.6,12.1,18.9,37.8
2023-07-01,2.1,2.1,0.0,18.4,21.0,17.0,26.2,50.8
2023-07-02,0.2,0.2,0.0,18.0,20.6,14.6,26.5,52.9
2023-07-03,0.3,0.3,0.0,17.4,20.8,14.4,27.2,58.0
2023-07-04,3.2,3.2,0.0,17.6,21.0,14.1,23.8,47.9
2023-07-05,4.6,4.6,0.0,16.4,20.7,12.9,38.9,76.7
2023-07-06,0.7,0.7,0.0,17.0,21.5,11.6,15.1,33.1
2023-07-07,0.0,0.0,0.0,20.9,28.0,12.6,10.9,25.6
2023-07-08,0.1,0.1,0.0,24.8,32.8,16.0,14.9,33.8
2023-07-09,3.3,3.3,0.0,24.4,31.4,19.1,16.2,46.8
2023-07-10,1.6,1.6,0.0,21.4,26.2,16.1,14.1,33.5
2023-07-11,1.3,1.3,0.0,23.2,29.0,17.0,17.7,38.9
2023-07-12,4.9,4.9,0.0,19.3,22.4,15.5,25.8,49.7
2023-07-13,1.4,1.4,0.0,17.6,21.5,14.1,23.3,47.9
2023-07-14,0.1,0.1,0.0,20.2,25.8,14.3,16.7,34.2
2023-07-15,0.4,0.4,0.0,23.0,26.2,19.0,28.5,61.9
2023-07-16,1.0,1.0,0.0,19.1,22.4,16.5,31.4,63.7
2023-07-17,1.7,1.7,0.0,17.7,21.2,14.4,21.3,47.9
2023-07-18,0.0,0.0,0.0,18.6,24.1,11.9,11.0,27.7
2023-07-19,1.7,1.7,0.0,18.3,22.6,14.4,20.9,43.2
2023-07-20,1.1,1.1,0.0,17.6,21.7,13.4,10.8,23.4
2023-07-21,3.1,3.1,0.0,16.3,21.5,11.4,18.7,44.6
2023-07-22,0.3,0.3,0.0,16.9,21.9,12.9,24.1,48.6
2023-07-23,2.8,2.8,0.0,18.1,21.6,15.9,31.8,65.2
2023-07-24,23.1,23.1,0.0,18.0,21.9,14.4,21.9,42.8
2023-07-25,0.6,0.6,0.0,15.2,19.2,10.8,17.5,37.4
2023-07-26,1.3,1.3,0.0,16.2,20.9,10.9,20.2,41.4
2023-07-27,15.2,15.2,0.0,17.1,19.0,14.8,26.3,53.6
2023-07-28,3.1,3.1,0.0,19.5,23.4,17.0,17.7,36.7
2023-07-29,7.0,7.0,0.0,19.0,22.7,16.4,20.3,43.2
2023-07-30,7.5,7.5,0.0,17.2,21.2,13.6,28.0,60.1
2023-07-31,14.1,14.1,0.0,17.3,19.5,15.8,34.4,67.0
2023-08-01,2.5,2.5,0.0,17.3,20.0,14.5,26.8,54.0
2023-08-02,13.1,13.1,0.0,17.9,22.4,14.4,28.7,60.5
2023-08-03,8.7,8.7,0.0,16.7,19.2,14.1,35.0,70.2
2023-08-04,1.5,1.5,0.0,16.4,19.9,13.1,15.3,32.8
2023-08-05,5.0,5.0,0.0,15.0,18.6,11.2,17.9,41.4
2023-08-06,9.4,9.4,0.0,14.2,15.7,12.6,24.8,48.6
2023-08-07,2.2,2.2,0.0,15.3,18.4,13.1,26.9,53.6
2023-08-08,2.6,2.6,0.0,15.7,19.6,12.9,23.4,48.6
2023-08-09,1.9,1.9,0.0,16.8,21.1,12.9,16.6,35.3
2023-08-10,0.0,0.0,0.0,17.7,23.1,11.4,6.5,16.9
2023-08-11,4.1,4.1,0.0,20.8,27.8,13.8,14.1,29.2
2023-08-12,7.7,7.7,0.0,20.3,22.9,18.2,17.6,38.2
2023-08-13,0.0,0.0,0.0,19.0,23.9,14.9,17.8,37.1
2023-08-14,0.0,0.0,0.0,19.8,25.8,12.8,12.1,27.0
2023-08-15,0.3,0.3,0.0,20.7,24.6,16.0,13.6,30.2
2023-08-16,1.1,1.1,0.0,19.7,23.5,16.0,14.8,29.2
2023-08-17,0.3,0.3,0.0,18.8,21.2,16.1,14.4,29.5
2023-08-18,0.0,0.0,0.0,21.5,26.8,16.6,11.4,25.6
2023-08-19,0.2,0.2,0.0,23.5,27.5,19.4,15.6,36.7
2023-08-20,0.4,0.4,0.0,21.5,27.2,17.0,9.5,21.6
2023-08-21,0.0,0.0,0.0,21.3,25.9,16.5,9.8,22.7
2023-08-22,0.0,0.0,0.0,19.6,24.4,14.2,12.9,28.8
2023-08-23,0.0,0.0,0.0,19.9,26.1,12.8,10.8,20.5
2023-08-24,2.6,2.6,0.0,20.4,27.0,16.0,14.3,28.4
2023-08-25,6.4,6.4,0.0,19.7,23.5,16.5,20.5,38.5
2023-08-26,1.2,1.2,0.0,16.6,20.7,12.6,23.7,47.5
2023-08-27,6.1,6.1,0.0,15.5,18.6,13.3,22.7,46.1
2023-08-28,2.0,2.0,0.0,15.1,19.2,11.6,14.8,31.0
2023-08-29,0.3,0.3,0.0,15.1,19.4,10.6,11.0,24.5
2023-08-30,2.3,2.3,0.0,14.4,18.0,11.9,21.4,42.5
2023-08-31,0.2,0.2,0.0,14.7,19.4,10.6,18.9,37.8
2023-09-01,9.4,9.4,0.0,16.0,21.2,12.0,8.9,23.0
2023-09-02,0.8,0.8,0.0,18.2,22.6,13.4,8.7,19.4
2023-09-03,0.0,0.0,0.0,17.8,23.2,12.5,9.2,19.4
2023-09-04,0.0,0.0,0.0,18.7,25.2,12.5,14.4,26.3
2023-09-05,0.0,0.0,0.0,22.0,29.1,16.5,12.4,25.9
2023-09-06,0.0,0.0,0.0,22.0,29.0,15.6,10.5,22.3
2023-09-07,0.0,0.0,0.0,22.1,29.0,15.7,11.5,25.6
2023-09-08,0.0,0.0,0.0,22.5,29.7,15.6,10.4,19.4
2023-09-09,0.0,0.0,0.0,22.2,29.0,15.8,7.9,12.6
2023-09-10,0.0,0.0,0.0,24.4,31.2,18.1,9.4,16.9
2023-09-11,0.0,0.0,0.0,23.6,28.2,19.9,11.3,23.8
2023-09-12,7.7,7.7,0.0,20.5,25.2,16.9,16.1,29.5
2023-09-13,2.1,2.1,0.0,17.9,20.0,14.1,17.6,38.2
2023-09-14,0.0,0.0,0.0,15.0,20.5,9.7,9.8,16.9
2023-09-15,0.0,0.0,0.0,16.6,22.9,10.6,10.5,20.5
2023-09-16,3.4,3.4,0.0,18.9,25.4,13.1,9.0,16.6
2023-09-17,5.9,5.9,0.0,20.2,24.3,16.9,14.0,33.1
2023-09-18,1.4,1.4,0.0,19.9,22.6,17.0,27.0,61.9
2023-09-19,0.0,0.0,0.0,17.1,19.8,14.4,33.4,66.6
2023-09-20,0.3,0.3,0.0,19.1,21.8,16.3,28.6,56.5
2023-09-21,11.0,11.0,0.0,18.5,20.8,14.5,23.4,44.3
2023-09-22,5.9,5.9,0.0,13.9,17.4,11.9,21.1,43.6
2023-09-23,1.4,1.4,0.0,13.0,16.7,10.6,21.3,43.2
2023-09-24,0.0,0.0,0.0,13.8,19.5,8.3,14.8,31.3
2023-09-25,0.0,0.0,0.0,15.7,21.4,11.9,14.7,26.6
2023-09-26,0.0,0.0,0.0,16.3,22.0,11.4,9.5,20.9
2023-09-27,0.0,0.0,0.0,17.8,23.8,11.8,14.4,26.3
2023-09-28,0.0,0.0,0.0,18.7,21.2,14.8,19.6,36.7
2023-09-29,3.9,3.9,0.0,17.8,21.4,12.0,25.5,50.4
2023-09-30,0.0,0.0,0.0,14.5,18.9,11.1,10.7,26.6
2023-10-01,0.0,0.0,0.0,17.0,23.0,11.9,14.5,31.3
2023-10-02,0.0,0.0,0.0,19.4,25.0,15.1,13.0,25.9
2023-10-03,6.5,6.5,0.0,17.4,21.8,13.8,25.5,56.2
2023-10-04,0.1,0.1,0.0,14.2,17.3,11.0,19.8,41.8
2023-10-05,0.1,0.1,0.0,14.2,17.4,12.0,17.7,37.4
2023-10-06,0.0,0.0,0.0,14.9,19.0,11.1,20.4,41.8
2023-10-07,0.0,0.0,0.0,17.0,21.1,13.4,24.4,48.2
2023-10-08,0.0,0.0,0.0,16.9,21.6,13.8,15.3,29.5
2023-10-09,0.4,0.4,0.0,16.5,20.6,14.1,15.3,31.0
2023-10-10,0.0,0.0,0.0,16.9,22.4,12.2,19.1,34.9
2023-10-11,0.7,0.7,0.0,18.3,21.5,14.9,22.6,47.9
2023-10-12,7.0,7.0,0.0,16.9,19.0,15.3,20.2,40.0
2023-10-13,8.2,8.2,0.0,19.6,23.6,17.2,32.4,62.6
2023-10-14,9.3,9.3,0.0,12.8,18.4,7.8,29.4,63.0
2023-10-15,1.4,1.4,0.0,7.9,10.7,5.3,17.7,38.5
2023-10-16,0.0,0.0,0.0,7.4,12.6,2.8,8.9,19.8
2023-10-17,0.0,0.0,0.0,8.9,13.0,6.2,17.3,36.7
2023-10-18,7.9,7.9,0.0,10.3,14.4,6.7,19.8,38.9
2023-10-19,2.8,2.8,0.0,15.6,19.9,12.6,19.9,40.7
2023-10-20,15.5,15.5,0.0,14.0,15.0,12.6,21.4,40.7
2023-10-21,0.4,0.4,0.0,13.8,15.6,12.1,29.9,60.8
2023-10-22,4.1,4.1,0.0,12.6,14.9,10.5,29.4,58.0
2023-10-23,5.2,5.2,0.0,10.6,14.1,5.9,18.0,33.8
2023-10-24,3.8,3.8,0.0,11.7,13.4,9.8,18.9,36.7
2023-10-25,13.8,13.8,0.0,10.1,11.5,8.4,19.1,36.7
2023-10-26,0.0,0.0,0.0,9.9,12.7,7.4,11.7,22.7
2023-10-27,13.0,13.0,0.0,10.3,12.8,8.4,17.7,37.8
2023-10-28,4.0,4.0,0.0,11.4,14.4,8.9,25.0,48.2
2023-10-29,7.3,7.3,0.0,13.7,16.2,12.5,31.0,63.7
2023-10-30,7.8,7.8,0.0,12.4,14.9,10.6,23.2,44.6
2023-10-31,1.5,1.5,0.0,10.4,13.1,8.6,19.8,40.0
2023-11-01,7.8,7.8,0.0,12.4,15.4,10.6,27.6,53.3
2023-11-02,2.5,2.5,0.0,12.0,14.1,10.0,45.9,98.3
2023-11-03,1.9,1.9,0.0,9.0,11.4,7.6,32.0,65.5
2023-11-04,5.1,5.1,0.0,9.3,10.5,7.2,24.6,50.8
2023-11-05,2.6,2.6,0.0,10.1,11.1,8.6,29.3,60.8
2023-11-06,0.7,0.7,0.0,9.8,12.0,8.6,31.4,60.8
2023-11-07,0.7,0.7,0.0,8.8,11.0,7.0,24.5,48.2
2023-11-08,3.4,3.4,0.0,9.2,11.2,7.2,31.3,63.0
2023-11-09,5.5,5.5,0.0,10.1,11.8,7.5,26.9,56.2
2023-11-10,4.3,4.3,0.0,7.7,8.6,6.6,25.8,50.4
2023-11-11,0.6,0.6,0.0,6.7,9.4,4.6,19.1,43.2
2023-11-12,0.0,0.0,0.0,6.0,9.4,3.3,13.0,23.4
2023-11-13,11.8,11.8,0.0,10.3,14.6,5.2,31.5,67.7
2023-11-14,17.1,17.1,0.0,11.0,13.1,9.4,29.9,69.1
2023-11-15,3.4,3.4,0.0,9.8,11.4,7.9,23.9,49.0
2023-11-16,0.1,0.1,0.0,6.9,8.5,5.0,19.2,36.0
2023-11-17,0.0,0.0,0.0,5.3,9.1,3.2,8.5,17.6
2023-11-18,10.8,10.8,0.0,7.2,12.3,3.9,24.8,46.8
2023-11-19,4.6,4.6,0.0,11.9,13.4,10.9,29.1,65.2
2023-11-20,1.9,1.9,0.0,9.7,11.4,5.0,25.6,50.0
2023-11-21,0.6,0.6,0.0,6.7,10.4,3.8,16.0,30.2
2023-11-22,0.0,0.0,0.0,3.3,5.7,-0.4,17.8,33.1
2023-11-23,0.7,0.7,0.0,9.6,11.8,6.2,26.9,52.9
2023-11-24,4.6,4.7,0.07,6.5,11.1,4.6,26.3,54.0
2023-11-25,1.2,1.4,0.14,4.6,7.3,2.3,20.2,43.9
2023-11-26,1.3,1.3,0.0,4.4,6.2,2.0,14.8,30.2
2023-11-27,21.3,21.3,0.0,4.7,6.3,3.5,26.2,49.7
2023-11-28,1.6,1.7,0.07,1.0,3.0,-0.9,21.8,40.0
2023-11-29,0.4,3.0,1.82,1.4,4.9,-2.6,21.5,40.7
2023-11-30,0.0,0.0,0.0,-0.4,1.8,-3.5,7.5,18.7
2023-12-01,0.0,0.0,0.0,-0.4,0.6,-1.9,11.2,24.1
2023-12-02,0.0,0.0,0.0,-2.6,0.9,-5.7,13.8,24.8
2023-12-03,0.0,2.7,1.89,0.4,2.5,-2.2,18.1,34.6
2023-12-04,4.6,4.7,0.07,3.0,4.4,2.4,18.8,36.4
2023-12-05,2.4,2.4,0.0,3.4,4.8,1.8,14.7,28.1
2023-12-06,0.2,0.2,0.0,3.0,6.2,0.6,13.7,27.7
2023-12-07,0.0,0.0,0.0,1.1,4.2,-1.3,18.4,33.8
2023-12-08,2.3,2.3,0.0,5.5,8.6,2.5,17.9,34.2
2023-12-09,8.3,8.3,0.0,7.8,10.9,5.9,28.8,61.9
2023-12-10,3.7,3.7,0.0,9.4,10.9,8.0,35.4,69.1
2023-12-11,2.3,2.3,0.0,9.2,10.5,6.6,32.4,61.9
2023-12-12,1.6,1.6,0.0,7.8,11.2,4.7,16.2,33.1
2023-12-13,6.0,6.0,0.0,7.3,8.8,4.3,16.9,32.4
2023-12-14,0.0,0.0,0.0,5.3,6.9,3.9,14.8,28.4
2023-12-15,0.0,0.0,0.0,6.1,8.9,4.1,13.3,27.0
2023-12-16,0.0,0.0,0.0,6.2,9.0,3.0,20.3,40.0
2023-12-17,0.0,0.0,0.0,7.8,9.2,5.1,19.6,40.7
2023-12-18,0.0,0.0,0.0,4.7,5.7,3.9,20.6,39.6
2023-12-19,9.7,9.7,0.0,6.5,7.8,4.8,25.3,47.9
2023-12-20,2.6,2.6,0.0,6.7,8.4,5.3,25.9,50.0
2023-12-21,8.9,8.9,0.0,9.2,11.1,6.5,37.3,81.7
2023-12-22,6.0,6.0,0.0,7.8,9.5,6.3,30.4,60.5
2023-12-23,4.5,4.5,0.0,8.6,10.1,7.4,29.3,57.2
2023-12-24,9.6,9.6,0.0,10.3,11.9,8.1,31.8,61.9
2023-12-25,10.9,10.9,0.0,11.1,11.9,10.4,29.1,55.8
2023-12-26,2.6,2.6,0.0,8.9,11.1,5.2,29.9,59.4
